plot,year,block,rate,PD,stage,diameter,height,who
102L,2023,1,0,Late,63,1.94,111.76,Laurel
102L,2023,1,0,Late,63,2.93,134.62,Laurel
102L,2023,1,0,Late,65,2.1,116.84,Laurel
102L,2023,1,0,Late,63,2.03,129.54,Laurel
102L,2023,1,0,Late,69,1.84,116.84,Laurel
102L,2023,1,0,Late,69,1.56,91.44,Laurel
102L,2023,1,0,Late,49,2.26,59.69,Laurel
102L,2023,1,0,Late,59,1.05,55.88,Laurel
102L,2023,1,0,Late,67,2.38,124.46,Laurel
102L,2023,1,0,Late,67,2.06,120.65,Laurel
102L,2023,1,0,Late,69,2.25,123.19,Laurel
102L,2023,1,0,Late,67,1.47,91.44,Laurel
102L,2023,1,0,Late,67,2.67,133.35,Laurel
102L,2023,1,0,Late,71,1.56,102.87,Laurel
102L,2023,1,0,Late,59,1.96,80.01,Laurel
102L,2023,1,0,Late,63,1.41,81.28,Laurel
102L,2023,1,0,Late,63,1.14,90.17,Laurel
102L,2023,1,0,Late,65,1.63,115.57,Laurel
102L,2023,1,0,Late,71,2.35,120.65,Laurel
102L,2023,1,0,Late,71,1.31,96.52,Laurel
102L,2023,1,0,Late,69,1.99,114.3,Laurel
102L,2023,1,0,Late,59,0.77,66.04,Laurel
102L,2023,1,0,Late,65,3.06,142.24,Laurel
102L,2023,1,0,Late,69,1.1,91.44,Laurel
102L,2023,1,0,Late,65,1.2,87.63,Laurel
102L,2023,1,0,Late,69,1.79,101.6,Laurel
102L,2023,1,0,Late,67,1.32,99.06,Laurel
102L,2023,1,0,Late,65,1.22,106.68,Laurel
102L,2023,1,0,Late,65,0.84,66.04,Laurel
102L,2023,1,0,Late,63,1.22,81.28,Laurel
102L,2023,1,0,Late,67,1.56,87.63,Laurel
102L,2023,1,0,Late,65,0.52,60.96,Laurel
102L,2023,1,0,Late,71,0.82,87.63,Laurel
102L,2023,1,0,Late,69,1.71,114.3,Laurel
102L,2023,1,0,Late,71,1.84,92.71,Laurel
102L,2023,1,0,Late,67,2.18,125.73,Laurel
102L,2023,1,0,Late,71,1.2,104.14,Laurel
102L,2023,1,0,Late,61,2.05,120.65,Laurel
102L,2023,1,0,Late,61,1.03,72.39,Laurel
102L,2023,1,0,Late,63,1.12,92.71,Laurel
102L,2023,1,0,Late,71,1.52,92.71,Laurel
102L,2023,1,0,Late,63,1.16,81.28,Laurel
103L,2023,1,1.5,Late,71,3.43,151.13,Laurel
103L,2023,1,1.5,Late,71,3.14,154.94,Laurel
103L,2023,1,1.5,Late,71,2.3,160.02,Laurel
103L,2023,1,1.5,Late,67,1.13,124.46,Laurel
103L,2023,1,1.5,Late,71,2.81,148.59,Laurel
103L,2023,1,1.5,Late,71,0.94,96.52,Laurel
103L,2023,1,1.5,Late,69,2.34,146.05,Laurel
103L,2023,1,1.5,Late,71,2.93,157.48,Laurel
103L,2023,1,1.5,Late,71,1,69.85,Laurel
103L,2023,1,1.5,Late,71,1.83,129.54,Laurel
103L,2023,1,1.5,Late,71,3.97,147.32,Laurel
103L,2023,1,1.5,Late,71,2.5,139.7,Laurel
103L,2023,1,1.5,Late,71,3.22,144.78,Laurel
103L,2023,1,1.5,Late,71,1.84,115.57,Laurel
103L,2023,1,1.5,Late,71,2.01,134.62,Laurel
103L,2023,1,1.5,Late,71,1.73,129.54,Laurel
103L,2023,1,1.5,Late,71,1.41,104.14,Laurel
103L,2023,1,1.5,Late,69,3.02,142.24,Laurel
103L,2023,1,1.5,Late,71,1.14,91.44,Laurel
103L,2023,1,1.5,Late,67,0.95,82.55,Laurel
103L,2023,1,1.5,Late,71,3.06,161.29,Laurel
103L,2023,1,1.5,Late,69,0.9,82.55,Laurel
103L,2023,1,1.5,Late,65,1.46,99.06,Laurel
103L,2023,1,1.5,Late,71,1.55,104.14,Laurel
103L,2023,1,1.5,Late,71,2.44,127,Laurel
103L,2023,1,1.5,Late,71,1.4,100.33,Laurel
103L,2023,1,1.5,Late,71,1.51,96.52,Laurel
103L,2023,1,1.5,Late,69,2.42,111.76,Laurel
103L,2023,1,1.5,Late,67,1.78,128.27,Laurel
103L,2023,1,1.5,Late,71,1.43,110.49,Laurel
103L,2023,1,1.5,Late,71,3.78,160.02,Laurel
103L,2023,1,1.5,Late,71,2.52,129.54,Laurel
103L,2023,1,1.5,Late,71,1.63,115.57,Laurel
103L,2023,1,1.5,Late,69,2.19,119.38,Laurel
103L,2023,1,1.5,Late,71,2.43,107.95,Laurel
103L,2023,1,1.5,Late,71,2.77,152.4,Laurel
103L,2023,1,1.5,Late,71,1.24,100.33,Laurel
103L,2023,1,1.5,Late,71,1.22,118.11,Laurel
103L,2023,1,1.5,Late,71,1.69,116.84,Laurel
103L,2023,1,1.5,Late,71,1.77,115.57,Laurel
103L,2023,1,1.5,Late,71,1.91,130.81,Laurel
103L,2023,1,1.5,Late,71,4,166.37,Laurel
103L,2023,1,1.5,Late,71,0.56,72.39,Laurel
103L,2023,1,1.5,Late,65,1.52,101.6,Laurel
103L,2023,1,1.5,Late,69,1.64,123.19,Laurel
103L,2023,1,1.5,Late,69,1.6,96.52,Laurel
103L,2023,1,1.5,Late,69,2.6,148.59,Laurel
103L,2023,1,1.5,Late,71,2.04,107.95,Laurel
103L,2023,1,1.5,Late,71,2.75,147.32,Laurel
103L,2023,1,1.5,Late,71,2.26,133.35,Laurel
103L,2023,1,1.5,Late,69,1.33,88.9,Laurel
103L,2023,1,1.5,Late,69,1.34,97.79,Laurel
103L,2023,1,1.5,Late,71,1.01,83.82,Laurel
103L,2023,1,1.5,Late,71,2.91,160.02,Laurel
103L,2023,1,1.5,Late,71,2.34,135.89,Laurel
103L,2023,1,1.5,Late,71,1.57,105.41,Laurel
103L,2023,1,1.5,Late,59,0.71,54.61,Laurel
103L,2023,1,1.5,Late,71,2.32,127,Laurel
103L,2023,1,1.5,Late,69,1.64,96.52,Laurel
103L,2023,1,1.5,Late,71,2.26,127,Laurel
103L,2023,1,1.5,Late,71,1.49,109.22,Laurel
103L,2023,1,1.5,Late,71,1.69,119.38,Laurel
103L,2023,1,1.5,Late,71,1.61,111.76,Laurel
103L,2023,1,1.5,Late,71,2.51,147.32,Laurel
103L,2023,1,1.5,Late,71,1.12,91.44,Laurel
103L,2023,1,1.5,Late,65,3.08,144.78,Laurel
103L,2023,1,1.5,Late,65,2.04,121.92,Laurel
103L,2023,1,1.5,Late,69,2.01,116.84,Laurel
103L,2023,1,1.5,Late,69,2.11,130.81,Laurel
103L,2023,1,1.5,Late,71,2.46,135.89,Laurel
103L,2023,1,1.5,Late,71,2.8,153.67,Laurel
103L,2023,1,1.5,Late,69,1.27,83.82,Laurel
103L,2023,1,1.5,Late,71,3.5,156.21,Laurel
103L,2023,1,1.5,Late,67,2.75,147.32,Laurel
103L,2023,1,1.5,Late,71,2.69,152.4,Laurel
103L,2023,1,1.5,Late,63,1.14,71.12,Laurel
103L,2023,1,1.5,Late,67,3.19,153.67,Laurel
103L,2023,1,1.5,Late,69,1.86,106.68,Laurel
103L,2023,1,1.5,Late,59,2.42,83.82,Laurel
103L,2023,1,1.5,Late,71,1.27,101.6,Laurel
103L,2023,1,1.5,Late,71,2.62,149.86,Laurel
103L,2023,1,1.5,Late,67,2.84,139.7,Laurel
103L,2023,1,1.5,Late,69,2,134.62,Laurel
103L,2023,1,1.5,Late,71,2.04,128.27,Laurel
103L,2023,1,1.5,Late,71,1.96,119.38,Laurel
103L,2023,1,1.5,Late,57,2.24,67.31,Laurel
103L,2023,1,1.5,Late,63,3.33,152.4,Laurel
103L,2023,1,1.5,Late,69,2.47,149.86,Laurel
103L,2023,1,1.5,Late,71,2.57,147.32,Laurel
103L,2023,1,1.5,Late,71,2.06,129.54,Laurel
103L,2023,1,1.5,Late,69,2.92,137.16,Laurel
103L,2023,1,1.5,Late,69,1.93,124.46,Laurel
103L,2023,1,1.5,Late,69,2.8,147.32,Laurel
103L,2023,1,1.5,Late,71,3.66,152.4,Laurel
103L,2023,1,1.5,Late,71,2.96,152.4,Laurel
103L,2023,1,1.5,Late,67,0.86,93.98,Laurel
103L,2023,1,1.5,Late,71,1.85,115.57,Laurel
103L,2023,1,1.5,Late,71,2.01,140.97,Laurel
103L,2023,1,1.5,Late,63,1.14,86.36,Laurel
103L,2023,1,1.5,Late,71,1.69,113.03,Laurel
103L,2023,1,1.5,Late,55,2.23,55.88,Laurel
103L,2023,1,1.5,Late,69,0.85,82.55,Laurel
103L,2023,1,1.5,Late,69,1.24,111.76,Laurel
103L,2023,1,1.5,Late,59,1.71,74.93,Laurel
103L,2023,1,1.5,Late,69,1.72,127,Laurel
103L,2023,1,1.5,Late,71,2.39,129.54,Laurel
103L,2023,1,1.5,Late,57,2.76,72.39,Laurel
103L,2023,1,1.5,Late,71,2.09,125.73,Laurel
103L,2023,1,1.5,Late,61,0.9,52.07,Laurel
103L,2023,1,1.5,Late,71,2.21,132.08,Laurel
103L,2023,1,1.5,Late,65,1.94,114.3,Laurel
103L,2023,1,1.5,Late,69,1.38,93.98,Laurel
103L,2023,1,1.5,Late,67,2.13,118.11,Laurel
103L,2023,1,1.5,Late,71,1.82,119.38,Laurel
103L,2023,1,1.5,Late,71,1.18,96.52,Laurel
103L,2023,1,1.5,Late,71,2.1,130.81,Laurel
103L,2023,1,1.5,Late,71,1.85,124.46,Laurel
103L,2023,1,1.5,Late,71,1.79,124.46,Laurel
201L,2023,2,3,Late,71,4.61,163.83,Noelle
201L,2023,2,3,Late,69,2.76,148.59,Noelle
201L,2023,2,3,Late,69,4.14,160.02,Noelle
201L,2023,2,3,Late,71,2.22,144.78,Noelle
201L,2023,2,3,Late,71,2.61,140.97,Noelle
201L,2023,2,3,Late,71,2.58,142.24,Noelle
201L,2023,2,3,Late,71,2.3,139.7,Noelle
201L,2023,2,3,Late,71,2.66,151.13,Noelle
201L,2023,2,3,Late,71,3.06,157.48,Noelle
201L,2023,2,3,Late,71,3.13,147.32,Noelle
201L,2023,2,3,Late,71,3.05,163.83,Noelle
201L,2023,2,3,Late,71,4.4,162.56,Noelle
201L,2023,2,3,Late,71,3.06,142.24,Noelle
201L,2023,2,3,Late,71,2.62,127,Noelle
201L,2023,2,3,Late,71,2.11,129.54,Noelle
201L,2023,2,3,Late,69,2.71,151.13,Noelle
201L,2023,2,3,Late,71,2.53,139.7,Noelle
201L,2023,2,3,Late,69,3.22,157.48,Noelle
201L,2023,2,3,Late,71,2.72,152.4,Noelle
201L,2023,2,3,Late,71,3.11,143.51,Noelle
201L,2023,2,3,Late,69,2.75,148.59,Noelle
201L,2023,2,3,Late,69,4.02,162.56,Noelle
201L,2023,2,3,Late,69,2.87,140.97,Noelle
201L,2023,2,3,Late,71,2.84,139.7,Noelle
201L,2023,2,3,Late,69,3,152.4,Noelle
201L,2023,2,3,Late,71,2.39,138.43,Noelle
201L,2023,2,3,Late,71,3.61,161.29,Noelle
201L,2023,2,3,Late,71,2.57,147.32,Noelle
201L,2023,2,3,Late,71,2.8,152.4,Noelle
201L,2023,2,3,Late,69,2.96,146.05,Noelle
201L,2023,2,3,Late,71,2.33,147.32,Noelle
201L,2023,2,3,Late,71,2.49,146.05,Noelle
201L,2023,2,3,Late,71,2.58,142.24,Noelle
201L,2023,2,3,Late,71,3.37,157.48,Noelle
201L,2023,2,3,Late,71,2.54,148.59,Noelle
201L,2023,2,3,Late,69,2.78,165.1,Noelle
201L,2023,2,3,Late,71,3.96,160.02,Noelle
201L,2023,2,3,Late,71,2.18,133.35,Noelle
201L,2023,2,3,Late,71,2.78,149.86,Noelle
201L,2023,2,3,Late,71,3.04,142.24,Noelle
201L,2023,2,3,Late,71,2.15,143.51,Noelle
201L,2023,2,3,Late,71,2.99,156.21,Noelle
201L,2023,2,3,Late,71,3.06,149.86,Noelle
201L,2023,2,3,Late,71,2.48,139.7,Noelle
201L,2023,2,3,Late,71,3.29,157.48,Noelle
201L,2023,2,3,Late,71,0.37,152.4,Noelle
201L,2023,2,3,Late,69,2.53,160.02,Noelle
201L,2023,2,3,Late,71,2.3,132.08,Noelle
201L,2023,2,3,Late,71,1.69,78.74,Noelle
201L,2023,2,3,Late,71,2,120.65,Noelle
201L,2023,2,3,Late,69,2.54,138.43,Noelle
201L,2023,2,3,Late,71,2.84,161.29,Noelle
201L,2023,2,3,Late,71,2.44,118.11,Noelle
201L,2023,2,3,Late,71,3.37,153.67,Noelle
201L,2023,2,3,Late,71,2.81,152.4,Noelle
201L,2023,2,3,Late,71,3.02,149.86,Noelle
201L,2023,2,3,Late,71,2.76,147.32,Noelle
201L,2023,2,3,Late,71,2.07,119.38,Noelle
201L,2023,2,3,Late,71,2.95,147.32,Noelle
201L,2023,2,3,Late,69,2.61,147.32,Noelle
201L,2023,2,3,Late,71,2.33,146.05,Noelle
201L,2023,2,3,Late,69,3.54,175.26,Noelle
201L,2023,2,3,Late,67,2.76,125.73,Noelle
201L,2023,2,3,Late,71,1.47,119.38,Noelle
201L,2023,2,3,Late,71,2.99,152.4,Noelle
201L,2023,2,3,Late,69,3.58,165.1,Noelle
201L,2023,2,3,Late,71,2.66,153.67,Noelle
201L,2023,2,3,Late,71,3.86,165.1,Noelle
201L,2023,2,3,Late,71,1.96,115.57,Noelle
201L,2023,2,3,Late,71,2.51,135.89,Noelle
201L,2023,2,3,Late,71,2.89,137.16,Noelle
201L,2023,2,3,Late,71,1.93,121.92,Noelle
201L,2023,2,3,Late,71,2.64,148.59,Noelle
201L,2023,2,3,Late,71,2.81,134.62,Noelle
201L,2023,2,3,Late,71,3.1,146.05,Noelle
201L,2023,2,3,Late,69,2.17,129.54,Noelle
201L,2023,2,3,Late,71,2.14,119.38,Noelle
201L,2023,2,3,Late,71,2.3,134.62,Noelle
201L,2023,2,3,Late,67,2.67,119.38,Noelle
201L,2023,2,3,Late,71,2.56,146.05,Noelle
201L,2023,2,3,Late,65,1.36,99.06,Noelle
201L,2023,2,3,Late,71,1.52,106.68,Noelle
201L,2023,2,3,Late,71,2.22,114.3,Noelle
201L,2023,2,3,Late,71,2.09,124.46,Noelle
201L,2023,2,3,Late,71,2.43,129.54,Noelle
201L,2023,2,3,Late,67,1.56,97.79,Noelle
201L,2023,2,3,Late,71,1.96,73.66,Noelle
201L,2023,2,3,Late,71,1.34,102.87,Noelle
201L,2023,2,3,Late,71,1.18,92.71,Noelle
201L,2023,2,3,Late,71,1.18,99.06,Noelle
201L,2023,2,3,Late,67,1.23,95.25,Noelle
201L,2023,2,3,Late,61,1.13,74.93,Noelle
202L,2023,2,1.5,Late,71,2.18,130.81,Laurel
202L,2023,2,1.5,Late,69,2.72,149.86,Laurel
202L,2023,2,1.5,Late,69,1.66,121.92,Laurel
202L,2023,2,1.5,Late,67,2.28,144.78,Laurel
202L,2023,2,1.5,Late,71,2.27,138.43,Laurel
202L,2023,2,1.5,Late,71,2.53,129.54,Laurel
202L,2023,2,1.5,Late,69,2.35,149.86,Laurel
202L,2023,2,1.5,Late,67,3.85,162.56,Laurel
202L,2023,2,1.5,Late,71,2.44,144.78,Laurel
202L,2023,2,1.5,Late,63,1.18,93.98,Laurel
202L,2023,2,1.5,Late,71,1.91,137.16,Laurel
202L,2023,2,1.5,Late,71,1.83,116.84,Laurel
202L,2023,2,1.5,Late,69,1.56,110.49,Laurel
202L,2023,2,1.5,Late,71,2.6,147.32,Laurel
202L,2023,2,1.5,Late,71,2.19,139.7,Laurel
202L,2023,2,1.5,Late,71,2.54,137.16,Laurel
202L,2023,2,1.5,Late,67,2.19,139.7,Laurel
202L,2023,2,1.5,Late,71,2.18,125.73,Laurel
202L,2023,2,1.5,Late,67,3.2,152.4,Laurel
202L,2023,2,1.5,Late,67,3.02,161.29,Laurel
202L,2023,2,1.5,Late,69,3.22,160.02,Laurel
202L,2023,2,1.5,Late,71,2.98,133.35,Laurel
202L,2023,2,1.5,Late,71,2.17,130.81,Laurel
202L,2023,2,1.5,Late,65,3.12,149.86,Laurel
202L,2023,2,1.5,Late,69,2.14,105.41,Laurel
202L,2023,2,1.5,Late,69,2.83,167.64,Laurel
202L,2023,2,1.5,Late,69,2.1,147.32,Laurel
202L,2023,2,1.5,Late,71,1.79,129.54,Laurel
202L,2023,2,1.5,Late,69,2.56,144.78,Laurel
202L,2023,2,1.5,Late,71,1.18,104.14,Laurel
202L,2023,2,1.5,Late,69,3.06,167.64,Laurel
202L,2023,2,1.5,Late,71,2.9,154.94,Laurel
202L,2023,2,1.5,Late,71,2.75,157.48,Laurel
202L,2023,2,1.5,Late,69,2.51,142.24,Laurel
202L,2023,2,1.5,Late,71,2.86,143.51,Laurel
202L,2023,2,1.5,Late,71,1.53,119.38,Laurel
202L,2023,2,1.5,Late,67,3.18,149.86,Laurel
202L,2023,2,1.5,Late,69,2.52,132.08,Laurel
202L,2023,2,1.5,Late,71,1.92,139.7,Laurel
202L,2023,2,1.5,Late,31,na,30.48,Laurel
202L,2023,2,1.5,Late,71,2.81,153.67,Laurel
202L,2023,2,1.5,Late,71,2.37,130.81,Laurel
202L,2023,2,1.5,Late,71,2.47,144.78,Laurel
202L,2023,2,1.5,Late,69,2.14,125.73,Laurel
202L,2023,2,1.5,Late,69,2.03,129.54,Laurel
202L,2023,2,1.5,Late,71,3.12,153.67,Laurel
202L,2023,2,1.5,Late,71,2.81,162.56,Laurel
202L,2023,2,1.5,Late,71,3.08,168.91,Laurel
202L,2023,2,1.5,Late,69,2.39,129.54,Laurel
202L,2023,2,1.5,Late,67,2.44,153.67,Laurel
202L,2023,2,1.5,Late,71,2.37,154.94,Laurel
202L,2023,2,1.5,Late,71,3.48,161.29,Laurel
202L,2023,2,1.5,Late,71,3.78,166.37,Laurel
202L,2023,2,1.5,Late,69,1.1,86.36,Laurel
202L,2023,2,1.5,Late,67,3.1,156.21,Laurel
202L,2023,2,1.5,Late,69,2.28,137.16,Laurel
202L,2023,2,1.5,Late,71,1.87,144.78,Laurel
202L,2023,2,1.5,Late,69,1.9,124.46,Laurel
202L,2023,2,1.5,Late,71,1.76,132.08,Laurel
202L,2023,2,1.5,Late,69,2.58,140.97,Laurel
202L,2023,2,1.5,Late,71,2.49,151.13,Laurel
202L,2023,2,1.5,Late,71,2.87,162.56,Laurel
202L,2023,2,1.5,Late,71,3.23,162.56,Laurel
202L,2023,2,1.5,Late,69,3.91,172.72,Laurel
202L,2023,2,1.5,Late,71,3.36,144.78,Noelle
202L,2023,2,1.5,Late,69,1.92,104.14,Noelle
202L,2023,2,1.5,Late,71,3.3,154.94,Noelle
202L,2023,2,1.5,Late,71,1.86,125.73,Noelle
202L,2023,2,1.5,Late,71,2.52,139.7,Noelle
202L,2023,2,1.5,Late,69,3.91,160.02,Noelle
202L,2023,2,1.5,Late,69,2.5,139.7,Noelle
202L,2023,2,1.5,Late,71,2.41,147.32,Noelle
202L,2023,2,1.5,Late,71,2.34,124.46,Noelle
202L,2023,2,1.5,Late,71,2.47,134.62,Noelle
202L,2023,2,1.5,Late,69,2.44,142.24,Noelle
202L,2023,2,1.5,Late,71,1.99,105.41,Noelle
202L,2023,2,1.5,Late,71,1.71,115.57,Noelle
202L,2023,2,1.5,Late,71,1.67,102.87,Noelle
202L,2023,2,1.5,Late,71,2.39,110.49,Noelle
202L,2023,2,1.5,Late,67,2,113.03,Noelle
202L,2023,2,1.5,Late,61,1.15,58.42,Noelle
202L,2023,2,1.5,Late,71,1.45,95.25,Noelle
202L,2023,2,1.5,Late,71,1.82,91.44,Noelle
202L,2023,2,1.5,Late,71,1.26,81.28,Noelle
202L,2023,2,1.5,Late,71,1.15,54.61,Noelle
203L,2023,2,0,Late,65,2.97,156.21,Noelle
203L,2023,2,0,Late,69,4.23,167.64,Noelle
203L,2023,2,0,Late,67,2.7,152.4,Noelle
203L,2023,2,0,Late,69,2.01,134.62,Noelle
203L,2023,2,0,Late,67,3.35,149.86,Noelle
203L,2023,2,0,Late,67,2.83,161.29,Noelle
203L,2023,2,0,Late,65,3.5,135.89,Noelle
203L,2023,2,0,Late,67,2.56,157.48,Noelle
203L,2023,2,0,Late,61,2.52,113.03,Noelle
203L,2023,2,0,Late,65,2.66,143.51,Noelle
203L,2023,2,0,Late,61,2.73,147.32,Noelle
203L,2023,2,0,Late,65,2.21,124.46,Noelle
203L,2023,2,0,Late,63,2.56,149.86,Noelle
203L,2023,2,0,Late,59,1.67,106.68,Noelle
203L,2023,2,0,Late,61,1.8,119.38,Noelle
203L,2023,2,0,Late,63,1.92,110.49,Noelle
203L,2023,2,0,Late,71,2.82,137.16,Noelle
203L,2023,2,0,Late,65,3.2,134.62,Noelle
203L,2023,2,0,Late,65,2.42,116.84,Noelle
203L,2023,2,0,Late,71,2.47,139.7,Noelle
203L,2023,2,0,Late,69,3.44,156.21,Noelle
203L,2023,2,0,Late,69,2.13,118.11,Noelle
203L,2023,2,0,Late,61,3.76,133.35,Noelle
203L,2023,2,0,Late,65,4.41,170.18,Noelle
203L,2023,2,0,Late,67,3.48,160.02,Noelle
203L,2023,2,0,Late,71,3.68,157.48,Noelle
203L,2023,2,0,Late,67,3.35,142.24,Noelle
203L,2023,2,0,Late,65,3.23,154.94,Noelle
203L,2023,2,0,Late,63,3.23,139.7,Noelle
203L,2023,2,0,Late,71,2.76,139.7,Noelle
203L,2023,2,0,Late,65,2.4,127,Noelle
203L,2023,2,0,Late,69,2.82,132.08,Noelle
203L,2023,2,0,Late,61,2.36,124.46,Noelle
203L,2023,2,0,Late,63,2.13,115.57,Noelle
203L,2023,2,0,Late,59,3.19,130.81,Noelle
203L,2023,2,0,Late,65,1.67,102.87,Noelle
203L,2023,2,0,Late,63,1.78,99.06,Noelle
203L,2023,2,0,Late,63,1.9,116.84,Noelle
203L,2023,2,0,Late,65,1.3,78.74,Noelle
203L,2023,2,0,Late,59,1.81,114.3,Noelle
203L,2023,2,0,Late,65,2.96,149.86,Noelle
203L,2023,2,0,Late,67,4,157.48,Noelle
203L,2023,2,0,Late,67,2.58,125.73,Noelle
203L,2023,2,0,Late,59,2.9,106.68,Noelle
203L,2023,2,0,Late,61,1.7,107.95,Noelle
203L,2023,2,0,Late,63,1.53,95.25,Noelle
203L,2023,2,0,Late,59,1.78,78.74,Noelle
203L,2023,2,0,Late,59,1.95,74.93,Noelle
203L,2023,2,0,Late,63,1.3,102.87,Noelle
203L,2023,2,0,Late,59,1.71,43.18,Noelle
203L,2023,2,0,Late,63,1.85,114.3,Noelle
203L,2023,2,0,Late,63,1.35,83.82,Noelle
203L,2023,2,0,Late,59,2.33,55.88,Noelle
203L,2023,2,0,Late,59,1.12,81.28,Noelle
203L,2023,2,0,Late,63,1.19,83.82,Noelle
203L,2023,2,0,Late,61,1.98,78.74,Noelle
203L,2023,2,0,Late,61,2.28,119.38,Noelle
203L,2023,2,0,Late,65,2.13,120.65,Noelle
203L,2023,2,0,Late,67,1.73,114.3,Noelle
203L,2023,2,0,Late,61,1.44,106.68,Noelle
203L,2023,2,0,Late,63,1.74,105.41,Noelle
203L,2023,2,0,Late,67,1.3,97.79,Noelle
203L,2023,2,0,Late,63,1.89,91.44,Noelle
203L,2023,2,0,Late,65,1.32,88.9,Noelle
203L,2023,2,0,Late,65,1.62,100.33,Noelle
203L,2023,2,0,Late,61,1.63,109.22,Noelle
203L,2023,2,0,Late,63,2.16,110.49,Noelle
203L,2023,2,0,Late,69,1.72,83.82,Noelle
203L,2023,2,0,Late,65,1.25,81.28,Noelle
203L,2023,2,0,Late,65,2.63,111.76,Noelle
203L,2023,2,0,Late,65,1.41,96.52,Noelle
203L,2023,2,0,Late,63,0.95,71.12,Noelle
203L,2023,2,0,Late,65,1.37,85.09,Noelle
203L,2023,2,0,Late,59,1.45,55.88,Noelle
203L,2023,2,0,Late,63,0.65,52.07,Noelle
301L,2023,3,0,Late,67,2.38,133.35,Laurel
301L,2023,3,0,Late,69,2.67,133.35,Laurel
301L,2023,3,0,Late,67,2.16,137.16,Laurel
301L,2023,3,0,Late,69,2.79,134.62,Laurel
301L,2023,3,0,Late,69,2.1,119.38,Laurel
301L,2023,3,0,Late,69,1.59,111.76,Laurel
301L,2023,3,0,Late,67,3.12,154.94,Laurel
301L,2023,3,0,Late,69,1.59,116.84,Laurel
301L,2023,3,0,Late,71,1.12,80.01,Laurel
301L,2023,3,0,Late,71,1.19,91.44,Laurel
301L,2023,3,0,Late,71,3.31,127,Laurel
301L,2023,3,0,Late,69,2.76,135.89,Laurel
301L,2023,3,0,Late,69,2.46,129.54,Laurel
301L,2023,3,0,Late,69,2.67,133.35,Laurel
301L,2023,3,0,Late,71,1.83,119.38,Laurel
301L,2023,3,0,Late,71,1.83,119.38,Laurel
301L,2023,3,0,Late,69,1.58,118.11,Laurel
301L,2023,3,0,Late,67,1.66,124.46,Laurel
301L,2023,3,0,Late,69,2.05,109.22,Laurel
301L,2023,3,0,Late,71,1.16,80.01,Laurel
301L,2023,3,0,Late,69,2.88,149.86,Laurel
301L,2023,3,0,Late,69,2.5,147.32,Laurel
301L,2023,3,0,Late,71,2.15,121.92,Laurel
301L,2023,3,0,Late,71,2.75,132.08,Laurel
301L,2023,3,0,Late,71,1.86,121.92,Laurel
301L,2023,3,0,Late,69,2.58,132.08,Laurel
301L,2023,3,0,Late,67,1.87,132.08,Laurel
301L,2023,3,0,Late,69,2.42,127,Laurel
301L,2023,3,0,Late,71,2.19,120.65,Laurel
301L,2023,3,0,Late,69,2.27,121.92,Laurel
301L,2023,3,0,Late,65,0.82,76.2,Laurel
301L,2023,3,0,Late,71,2.11,124.46,Laurel
301L,2023,3,0,Late,71,2.35,124.46,Laurel
301L,2023,3,0,Late,71,2.53,127,Laurel
301L,2023,3,0,Late,69,2.62,121.92,Laurel
301L,2023,3,0,Late,71,2.34,129.54,Laurel
301L,2023,3,0,Late,67,2.79,144.78,Laurel
301L,2023,3,0,Late,69,2.45,137.16,Laurel
301L,2023,3,0,Late,69,3.5,142.24,Laurel
301L,2023,3,0,Late,69,3.81,162.56,Laurel
301L,2023,3,0,Late,71,2.03,114.3,Laurel
301L,2023,3,0,Late,65,2.11,120.65,Laurel
301L,2023,3,0,Late,69,1.54,105.41,Laurel
301L,2023,3,0,Late,69,1.73,147.32,Laurel
301L,2023,3,0,Late,67,2.3,144.78,Laurel
301L,2023,3,0,Late,69,1.04,87.63,Laurel
301L,2023,3,0,Late,69,3.16,142.24,Laurel
301L,2023,3,0,Late,71,1.89,102.87,Laurel
301L,2023,3,0,Late,71,2.01,99.06,Laurel
301L,2023,3,0,Late,67,0.96,68.58,Laurel
301L,2023,3,0,Late,67,3.3,146.05,Laurel
301L,2023,3,0,Late,71,3.23,142.24,Laurel
301L,2023,3,0,Late,69,3.63,139.7,Laurel
301L,2023,3,0,Late,71,2.71,143.51,Laurel
301L,2023,3,0,Late,71,2.94,153.67,Laurel
301L,2023,3,0,Late,69,2.67,138.43,Laurel
301L,2023,3,0,Late,69,2.71,148.59,Laurel
301L,2023,3,0,Late,69,2.37,148.59,Laurel
301L,2023,3,0,Late,69,3.11,142.24,Laurel
301L,2023,3,0,Late,67,2.85,142.24,Laurel
301L,2023,3,0,Late,71,2.3,147.32,Laurel
301L,2023,3,0,Late,69,2.42,134.62,Laurel
301L,2023,3,0,Late,69,2.86,139.7,Laurel
301L,2023,3,0,Late,67,3.66,147.32,Laurel
301L,2023,3,0,Late,67,3.47,152.4,Laurel
301L,2023,3,0,Late,71,2.54,128.27,Laurel
302L,2023,3,3,Late,69,3.01,160.02,Noelle
302L,2023,3,3,Late,71,2.13,134.62,Noelle
302L,2023,3,3,Late,71,3.07,162.56,Noelle
302L,2023,3,3,Late,71,2.78,156.21,Noelle
302L,2023,3,3,Late,69,3.97,184.15,Noelle
302L,2023,3,3,Late,69,3.64,175.26,Noelle
302L,2023,3,3,Late,69,2.49,134.62,Noelle
